date,symbol,raw_return,beta_neutral_return,forward_days
2023-12-01 00:00:00-05:00,ORCL,-0.011778809427274162,0.19999999999999996,1
2023-12-01 00:00:00-05:00,CRM,-0.035923120413702825,-0.9,1
2023-12-01 00:00:00-05:00,ADBE,-0.01291487505167066,0.10000000000000009,1
2023-12-01 00:00:00-05:00,NOW,-0.004588924291010432,0.3999999999999999,1
2023-12-01 00:00:00-05:00,PYPL,0.003352840622399933,0.7,1
2023-12-01 00:00:00-05:00,NFLX,-0.02542190188979132,-0.6,1
2023-12-01 00:00:00-05:00,UBER,0.022319139111603103,1.0,1
2023-12-01 00:00:00-05:00,CRWD,0.01004127397612642,0.8,1
2023-12-01 00:00:00-05:00,SNOW,0.012528912274886395,0.8999999999999999,1
2023-12-01 00:00:00-05:00,DDOG,-0.0037093443872722176,0.5,1
2023-12-04 00:00:00-05:00,AAPL,0.02106324146985994,0.8999999999999999,1
2023-12-04 00:00:00-05:00,MSFT,0.009156272762966822,0.5,1
2023-12-04 00:00:00-05:00,GOOGL,0.01330561325623858,0.6000000000000001,1
2023-12-04 00:00:00-05:00,AMZN,0.014084566393959497,0.8,1
2023-12-04 00:00:00-05:00,NVDA,0.023293799292625872,1.0,1
2023-12-04 00:00:00-05:00,META,-0.0054056889129922014,-0.4,1
2023-12-04 00:00:00-05:00,TSLA,0.013328802806870987,0.7,1
2023-12-04 00:00:00-05:00,AMD,-0.00160244953947275,-0.19999999999999996,1
2023-12-04 00:00:00-05:00,INTC,-0.010153555259619806,-0.5,1
2023-12-04 00:00:00-05:00,QCOM,0.006156300854545549,0.30000000000000004,1
2023-12-04 00:00:00-05:00,ORCL,-0.010796293199143658,-0.6,1
2023-12-04 00:00:00-05:00,CRM,0.0014361456496214675,0.10000000000000009,1
2023-12-04 00:00:00-05:00,ADBE,-0.003870628002048626,-0.30000000000000004,1
2023-12-04 00:00:00-05:00,NOW,0.0008725394697624012,0.0,1
2023-12-04 00:00:00-05:00,PYPL,-0.032247290800020756,-0.9,1
2023-12-04 00:00:00-05:00,NFLX,0.002753910590016506,0.19999999999999996,1
2023-12-04 00:00:00-05:00,UBER,-0.011257032839643522,-0.7,1
2023-12-04 00:00:00-05:00,CRWD,0.006655721955924898,0.3999999999999999,1
2023-12-04 00:00:00-05:00,SNOW,-0.011364839909536406,-0.8,1
2023-12-04 00:00:00-05:00,DDOG,-0.0009307887127052439,-0.09999999999999998,1
2023-12-05 00:00:00-05:00,AAPL,-0.0056870748407561456,0.3999999999999999,1
2023-12-05 00:00:00-05:00,MSFT,-0.009985975656284563,-0.09999999999999998,1
2023-12-05 00:00:00-05:00,GOOGL,-0.007405268531218145,0.19999999999999996,1
2023-12-05 00:00:00-05:00,AMZN,-0.016067541747663228,-0.5,1
2023-12-05 00:00:00-05:00,NVDA,-0.02282788572747374,-0.8,1
2023-12-05 00:00:00-05:00,META,-0.002639204899033687,0.6000000000000001,1
2023-12-05 00:00:00-05:00,TSLA,0.002722829646282676,0.8,1
2023-12-05 00:00:00-05:00,AMD,-0.013177881354856202,-0.30000000000000004,1
2023-12-05 00:00:00-05:00,INTC,-0.015505660998874404,-0.4,1
2023-12-05 00:00:00-05:00,QCOM,-0.0060420211630825005,0.30000000000000004,1
2023-12-05 00:00:00-05:00,ORCL,-0.021828386555987178,-0.7,1
2023-12-05 00:00:00-05:00,CRM,-0.007529273917802115,0.10000000000000009,1
2023-12-05 00:00:00-05:00,ADBE,-0.010826539824777548,-0.19999999999999996,1
2023-12-05 00:00:00-05:00,NOW,-0.0028915031807953406,0.5,1
2023-12-05 00:00:00-05:00,PYPL,0.027796972742564652,0.8999999999999999,1
2023-12-05 00:00:00-05:00,NFLX,-0.018499358503938024,-0.6,1
2023-12-05 00:00:00-05:00,UBER,0.030705515642824865,1.0,1
2023-12-05 00:00:00-05:00,CRWD,0.0018830687782713795,0.7,1
2023-12-05 00:00:00-05:00,SNOW,-0.009078225226476166,0.0,1
2023-12-05 00:00:00-05:00,DDOG,-0.031845533547463,-0.9,1
2023-12-06 00:00:00-05:00,AAPL,0.01013932470058787,-0.19999999999999996,1
2023-12-06 00:00:00-05:00,MSFT,0.0058297631498145375,-0.5,1
2023-12-06 00:00:00-05:00,GOOGL,0.053145548530659115,0.8999999999999999,1
2023-12-06 00:00:00-05:00,AMZN,0.016329923474831087,0.19999999999999996,1
2023-12-06 00:00:00-05:00,NVDA,0.02402048405137225,0.7,1
2023-12-06 00:00:00-05:00,META,0.028791898270204896,0.8,1
2023-12-06 00:00:00-05:00,TSLA,0.01366087788429815,0.0,1
2023-12-06 00:00:00-05:00,AMD,0.09887001757007385,1.0,1
2023-12-06 00:00:00-05:00,INTC,0.021323088264428414,0.3999999999999999,1
2023-12-06 00:00:00-05:00,QCOM,0.022930269973815642,0.6000000000000001,1
2023-12-06 00:00:00-05:00,ORCL,0.007498060103602544,-0.30000000000000004,1
2023-12-06 00:00:00-05:00,CRM,-0.0011239308106932855,-0.8,1
2023-12-06 00:00:00-05:00,ADBE,0.021957389326522136,0.5,1
2023-12-06 00:00:00-05:00,NOW,0.0021130120343049175,-0.7,1
2023-12-06 00:00:00-05:00,PYPL,-0.017638153176406823,-0.9,1
2023-12-06 00:00:00-05:00,NFLX,0.011796809894272231,-0.09999999999999998,1
2023-12-06 00:00:00-05:00,UBER,0.02058576639726062,0.30000000000000004,1
2023-12-06 00:00:00-05:00,CRWD,0.0031325704023719148,-0.6,1
2023-12-06 00:00:00-05:00,SNOW,0.015395437301986004,0.10000000000000009,1
2023-12-06 00:00:00-05:00,DDOG,0.00603623879050974,-0.4,1
2023-12-07 00:00:00-05:00,AAPL,0.00741231955248689,0.0,1
2023-12-07 00:00:00-05:00,MSFT,0.008842269566331495,0.30000000000000004,1
2023-12-07 00:00:00-05:00,GOOGL,-0.01416761347234885,-0.9,1
2023-12-07 00:00:00-05:00,AMZN,0.0036764247561378305,-0.5,1
2023-12-07 00:00:00-05:00,NVDA,0.019529496424443682,1.0,1
2023-12-07 00:00:00-05:00,META,0.018861613539397082,0.8999999999999999,1
2023-12-07 00:00:00-05:00,TSLA,0.0049455858525417895,-0.19999999999999996,1
2023-12-07 00:00:00-05:00,AMD,0.004284514081781543,-0.30000000000000004,1
2023-12-07 00:00:00-05:00,INTC,0.013048657366033778,0.6000000000000001,1
2023-12-07 00:00:00-05:00,QCOM,0.00022551568511897102,-0.7,1
2023-12-07 00:00:00-05:00,ORCL,0.00655625320852371,-0.09999999999999998,1
2023-12-07 00:00:00-05:00,CRM,0.007876244458686177,0.19999999999999996,1
2023-12-07 00:00:00-05:00,ADBE,0.0020204021314078613,-0.6,1
2023-12-07 00:00:00-05:00,NOW,0.016577513575325442,0.7,1
2023-12-07 00:00:00-05:00,PYPL,0.007865921478683147,0.10000000000000009,1
2023-12-07 00:00:00-05:00,NFLX,0.003893826915099652,-0.4,1
2023-12-07 00:00:00-05:00,UBER,0.011807169991931987,0.5,1
2023-12-07 00:00:00-05:00,CRWD,0.009909667739341543,0.3999999999999999,1
2023-12-07 00:00:00-05:00,SNOW,0.017938180845368468,0.8,1
2023-12-07 00:00:00-05:00,DDOG,-0.010173897121263598,-0.8,1
2023-12-08 00:00:00-05:00,AAPL,-0.01292728346049321,-0.6,1
2023-12-08 00:00:00-05:00,MSFT,-0.00782943924578483,-0.30000000000000004,1
2023-12-08 00:00:00-05:00,GOOGL,-0.012593636658776775,-0.5,1
2023-12-08 00:00:00-05:00,AMZN,-0.010378502226973785,-0.4,1
2023-12-08 00:00:00-05:00,NVDA,-0.01850292013744037,-0.8,1
2023-12-08 00:00:00-05:00,META,-0.02244915649673651,-0.9,1
2023-12-08 00:00:00-05:00,TSLA,-0.01681426716823431,-0.7,1
2023-12-08 00:00:00-05:00,AMD,0.04258459177116647,0.8999999999999999,1
2023-12-08 00:00:00-05:00,INTC,0.04309111540884358,1.0,1
2023-12-08 00:00:00-05:00,QCOM,0.023539120990113682,0.7,1
2023-12-08 00:00:00-05:00,ORCL,0.013379012629539666,0.3999999999999999,1
2023-12-08 00:00:00-05:00,CRM,0.005143331068329093,-0.09999999999999998,1
2023-12-08 00:00:00-05:00,ADBE,0.0249012347309554,0.8,1
2023-12-08 00:00:00-05:00,NOW,0.008639895118855101,0.10000000000000009,1
2023-12-08 00:00:00-05:00,PYPL,0.0016966795240651589,-0.19999999999999996,1
2023-12-08 00:00:00-05:00,NFLX,0.013509354616725089,0.5,1
2023-12-08 00:00:00-05:00,UBER,0.012317638770430905,0.30000000000000004,1
2023-12-08 00:00:00-05:00,CRWD,0.01822303901600919,0.6000000000000001,1
2023-12-08 00:00:00-05:00,SNOW,0.012167657977124824,0.19999999999999996,1
2023-12-08 00:00:00-05:00,DDOG,0.007906540555227881,0.0,1
2023-12-11 00:00:00-05:00,AAPL,0.007920211299097923,0.19999999999999996,1
2023-12-11 00:00:00-05:00,MSFT,0.008295123248564185,0.30000000000000004,1
2023-12-11 00:00:00-05:00,GOOGL,-0.005776891214396729,-0.6,1
2023-12-11 00:00:00-05:00,AMZN,0.010898597193382598,0.3999999999999999,1
2023-12-11 00:00:00-05:00,NVDA,0.02209026997309027,0.8,1
2023-12-11 00:00:00-05:00,META,0.027483958485447157,1.0,1
2023-12-11 00:00:00-05:00,TSLA,-0.011387381846063915,-0.8,1
2023-12-11 00:00:00-05:00,AMD,0.02380772904587225,0.8999999999999999,1
2023-12-11 00:00:00-05:00,INTC,-0.011225798253816754,-0.7,1
2023-12-11 00:00:00-05:00,QCOM,0.004261630707700137,-0.09999999999999998,1
2023-12-11 00:00:00-05:00,ORCL,-0.12438108676072435,-0.9,1
2023-12-11 00:00:00-05:00,CRM,0.017255225587370804,0.7,1
2023-12-11 00:00:00-05:00,ADBE,0.013531607121431977,0.5,1
2023-12-11 00:00:00-05:00,NOW,0.016110712262066063,0.6000000000000001,1
2023-12-11 00:00:00-05:00,PYPL,-0.0025406762119384307,-0.5,1
2023-12-11 00:00:00-05:00,NFLX,0.00676245461415359,0.10000000000000009,1
2023-12-11 00:00:00-05:00,UBER,0.004162698367619733,-0.19999999999999996,1
2023-12-11 00:00:00-05:00,CRWD,0.006397545544986061,0.0,1
2023-12-11 00:00:00-05:00,SNOW,0.0025908077401330942,-0.30000000000000004,1
2023-12-11 00:00:00-05:00,DDOG,-0.0006101254491072128,-0.4,1
2023-12-12 00:00:00-05:00,AAPL,0.016691497960862334,0.6000000000000001,1
2023-12-12 00:00:00-05:00,MSFT,-2.6793090482368775e-05,-0.6,1
2023-12-12 00:00:00-05:00,GOOGL,0.00037738668408815457,-0.5,1
2023-12-12 00:00:00-05:00,AMZN,0.009221593773735215,0.0,1
2023-12-12 00:00:00-05:00,NVDA,0.00904388729795702,-0.09999999999999998,1
2023-12-12 00:00:00-05:00,META,0.0015557336888736284,-0.4,1
2023-12-12 00:00:00-05:00,TSLA,0.009619842336358264,0.10000000000000009,1
2023-12-12 00:00:00-05:00,AMD,0.004214823257627787,-0.19999999999999996,1
2023-12-12 00:00:00-05:00,INTC,0.012034588084334885,0.19999999999999996,1
2023-12-12 00:00:00-05:00,QCOM,0.015510619343593435,0.3999999999999999,1
2023-12-12 00:00:00-05:00,ORCL,0.021624845425104455,0.7,1
2023-12-12 00:00:00-05:00,CRM,0.003392290572813872,-0.30000000000000004,1
2023-12-12 00:00:00-05:00,ADBE,-0.014834396643769399,-0.9,1
2023-12-12 00:00:00-05:00,NOW,-0.001172350719084947,-0.7,1
2023-12-12 00:00:00-05:00,PYPL,0.0482255082700358,1.0,1
2023-12-12 00:00:00-05:00,NFLX,0.0366738898192831,0.8999999999999999,1
2023-12-12 00:00:00-05:00,UBER,-0.011957907930531642,-0.8,1
2023-12-12 00:00:00-05:00,CRWD,0.014041400891265488,0.30000000000000004,1
2023-12-12 00:00:00-05:00,SNOW,0.015814757722469874,0.5,1
2023-12-12 00:00:00-05:00,DDOG,0.022414090465213476,0.8,1
2023-12-13 00:00:00-05:00,AAPL,0.0007575832952961825,0.10000000000000009,1
2023-12-13 00:00:00-05:00,MSFT,-0.02254455769110908,-0.6,1
2023-12-13 00:00:00-05:00,GOOGL,-0.00475214365204224,-0.30000000000000004,1
2023-12-13 00:00:00-05:00,AMZN,-0.00954043404920335,-0.4,1
2023-12-13 00:00:00-05:00,NVDA,0.005448171185381323,0.3999999999999999,1
2023-12-13 00:00:00-05:00,META,-0.0046901102511414106,-0.19999999999999996,1
2023-12-13 00:00:00-05:00,TSLA,0.04914543063053567,1.0,1
2023-12-13 00:00:00-05:00,AMD,-0.0013749362330810477,-0.09999999999999998,1
2023-12-13 00:00:00-05:00,INTC,0.013686289979277122,0.6000000000000001,1
2023-12-13 00:00:00-05:00,QCOM,0.019452559519854695,0.7,1
2023-12-13 00:00:00-05:00,ORCL,-0.026021959997722943,-0.7,1
2023-12-13 00:00:00-05:00,CRM,-0.0004275228017643906,0.0,1
2023-12-13 00:00:00-05:00,ADBE,-0.06346713628518763,-0.9,1
2023-12-13 00:00:00-05:00,NOW,-0.04925660846021418,-0.8,1
2023-12-13 00:00:00-05:00,PYPL,0.0022679311629130172,0.19999999999999996,1
2023-12-13 00:00:00-05:00,NFLX,-0.021146764827153608,-0.5,1
2023-12-13 00:00:00-05:00,UBER,0.008552505548762301,0.5,1
2023-12-13 00:00:00-05:00,CRWD,0.002539277125443551,0.30000000000000004,1
2023-12-13 00:00:00-05:00,SNOW,0.021928249766848262,0.8,1
2023-12-13 00:00:00-05:00,DDOG,0.02917340331836682,0.8999999999999999,1
2023-12-14 00:00:00-05:00,AAPL,-0.0027257323832883262,-0.6,1
2023-12-14 00:00:00-05:00,MSFT,0.013117345256199009,0.30000000000000004,1
2023-12-14 00:00:00-05:00,GOOGL,0.005002052291073422,-0.30000000000000004,1
2023-12-14 00:00:00-05:00,AMZN,0.01729753821347546,0.6000000000000001,1
2023-12-14 00:00:00-05:00,NVDA,0.011168658296013989,0.10000000000000009,1
2023-12-14 00:00:00-05:00,META,0.005252654602040829,-0.19999999999999996,1
2023-12-14 00:00:00-05:00,TSLA,0.009758999874367902,0.0,1
2023-12-14 00:00:00-05:00,AMD,0.00833328910495923,-0.09999999999999998,1
2023-12-14 00:00:00-05:00,INTC,0.021690931794958956,0.7,1
2023-12-14 00:00:00-05:00,QCOM,0.011519451127193214,0.19999999999999996,1
2023-12-14 00:00:00-05:00,ORCL,0.030006933734594288,1.0,1
2023-12-14 00:00:00-05:00,CRM,0.017067891315965422,0.5,1
2023-12-14 00:00:00-05:00,ADBE,6.838058692881788e-05,-0.5,1
2023-12-14 00:00:00-05:00,NOW,0.026234917035284022,0.8,1
2023-12-14 00:00:00-05:00,PYPL,-0.009859392611645923,-0.8,1
2023-12-14 00:00:00-05:00,NFLX,0.004746421152463265,-0.4,1
2023-12-14 00:00:00-05:00,UBER,-0.010239990234375052,-0.9,1
2023-12-14 00:00:00-05:00,CRWD,0.029286030200180724,0.8999999999999999,1
2023-12-14 00:00:00-05:00,SNOW,-0.009210425659135879,-0.7,1
2023-12-14 00:00:00-05:00,DDOG,0.01616242787882527,0.3999999999999999,1
2023-12-15 00:00:00-05:00,AAPL,-0.00850322518939195,-0.7,1
2023-12-15 00:00:00-05:00,MSFT,0.005178936726194072,0.0,1
2023-12-15 00:00:00-05:00,GOOGL,0.02413296835267631,0.5,1
2023-12-15 00:00:00-05:00,AMZN,0.027338841569267247,0.8,1
2023-12-15 00:00:00-05:00,NVDA,0.024278951986336228,0.6000000000000001,1
2023-12-15 00:00:00-05:00,META,0.02896210459578663,0.8999999999999999,1
2023-12-15 00:00:00-05:00,TSLA,-0.005601570686174839,-0.6,1
2023-12-15 00:00:00-05:00,AMD,-0.0017966224287869759,-0.4,1
2023-12-15 00:00:00-05:00,INTC,-0.010181944077234717,-0.8,1
2023-12-15 00:00:00-05:00,QCOM,-0.010340413165719653,-0.9,1
2023-12-15 00:00:00-05:00,ORCL,0.016260160150957326,0.3999999999999999,1
2023-12-15 00:00:00-05:00,CRM,0.00760692841124988,0.19999999999999996,1
2023-12-15 00:00:00-05:00,ADBE,0.024714394862223488,0.7,1
2023-12-15 00:00:00-05:00,NOW,0.007848276445625135,0.30000000000000004,1
2023-12-15 00:00:00-05:00,PYPL,0.0034280591727686716,-0.09999999999999998,1
2023-12-15 00:00:00-05:00,NFLX,0.029784344429329757,1.0,1
2023-12-15 00:00:00-05:00,UBER,-0.0021015368062166084,-0.5,1
2023-12-15 00:00:00-05:00,CRWD,-0.001076587179917765,-0.30000000000000004,1
2023-12-15 00:00:00-05:00,SNOW,-0.00020096119409440671,-0.19999999999999996,1
2023-12-15 00:00:00-05:00,DDOG,0.0054649117233613875,0.10000000000000009,1
2023-12-18 00:00:00-05:00,AAPL,0.005360064370418582,-0.19999999999999996,1
2023-12-18 00:00:00-05:00,MSFT,0.0016370795283064954,-0.4,1
2023-12-18 00:00:00-05:00,GOOGL,0.006259033702045613,0.0,1
2023-12-18 00:00:00-05:00,AMZN,-0.0018174467759756174,-0.6,1
2023-12-18 00:00:00-05:00,NVDA,-0.00944553332358855,-0.9,1
2023-12-18 00:00:00-05:00,META,0.016655840874658656,0.6000000000000001,1
2023-12-18 00:00:00-05:00,TSLA,0.0203903496997484,0.8,1
2023-12-18 00:00:00-05:00,AMD,0.008999280453039882,0.19999999999999996,1
2023-12-18 00:00:00-05:00,INTC,0.02123001576774075,0.8999999999999999,1
2023-12-18 00:00:00-05:00,QCOM,0.01115428402299945,0.3999999999999999,1
2023-12-18 00:00:00-05:00,ORCL,0.011904786622206842,0.5,1
2023-12-18 00:00:00-05:00,CRM,0.0028453839855206997,-0.30000000000000004,1
2023-12-18 00:00:00-05:00,ADBE,0.009196684727386994,0.30000000000000004,1
2023-12-18 00:00:00-05:00,NOW,0.005669941788840394,-0.09999999999999998,1
2023-12-18 00:00:00-05:00,PYPL,0.025052823657849554,1.0,1
2023-12-18 00:00:00-05:00,NFLX,0.018308224277709284,0.7,1
2023-12-18 00:00:00-05:00,UBER,0.00631782589568286,0.10000000000000009,1
2023-12-18 00:00:00-05:00,CRWD,-0.005658203578802867,-0.7,1
2023-12-18 00:00:00-05:00,SNOW,0.0002513095011862365,-0.5,1
2023-12-18 00:00:00-05:00,DDOG,-0.006976498778102358,-0.8,1
2023-12-19 00:00:00-05:00,AAPL,-0.010713996892557254,0.7,1
2023-12-19 00:00:00-05:00,MSFT,-0.0070730179814194605,0.8,1
2023-12-19 00:00:00-05:00,GOOGL,0.012367411977279641,1.0,1
2023-12-19 00:00:00-05:00,AMZN,-0.01085895208954335,0.6000000000000001,1
2023-12-19 00:00:00-05:00,NVDA,-0.030098388887922933,-0.7,1
2023-12-19 00:00:00-05:00,META,-0.003082425880991835,0.8999999999999999,1
2023-12-19 00:00:00-05:00,TSLA,-0.03918825045959673,-0.9,1
2023-12-19 00:00:00-05:00,AMD,-0.03339274262999914,-0.8,1
2023-12-19 00:00:00-05:00,INTC,-0.01928842176880552,0.0,1
2023-12-19 00:00:00-05:00,QCOM,-0.01947917813499256,-0.09999999999999998,1
2023-12-19 00:00:00-05:00,ORCL,-0.019764702468369255,-0.30000000000000004,1
2023-12-19 00:00:00-05:00,CRM,-0.015472619596089365,0.19999999999999996,1
2023-12-19 00:00:00-05:00,ADBE,-0.01419028989477733,0.3999999999999999,1
2023-12-19 00:00:00-05:00,NOW,-0.019654991094961383,-0.19999999999999996,1
2023-12-19 00:00:00-05:00,PYPL,-0.02015547812881613,-0.4,1
2023-12-19 00:00:00-05:00,NFLX,-0.011615692553056056,0.5,1
2023-12-19 00:00:00-05:00,UBER,-0.023180918407419093,-0.5,1
2023-12-19 00:00:00-05:00,CRWD,-0.016955018200328742,0.10000000000000009,1
2023-12-19 00:00:00-05:00,SNOW,-0.023816728928791164,-0.6,1
2023-12-19 00:00:00-05:00,DDOG,-0.014622995359662938,0.30000000000000004,1
2023-12-20 00:00:00-05:00,AAPL,-0.0007699121977849943,-0.9,1
2023-12-20 00:00:00-05:00,MSFT,0.007878804483648416,-0.5,1
2023-12-20 00:00:00-05:00,GOOGL,0.01503539479423499,0.30000000000000004,1
2023-12-20 00:00:00-05:00,AMZN,0.011306871390431628,-0.30000000000000004,1
2023-12-20 00:00:00-05:00,NVDA,0.018270324459823906,0.6000000000000001,1
2023-12-20 00:00:00-05:00,META,0.013771088909895424,0.10000000000000009,1
2023-12-20 00:00:00-05:00,TSLA,0.029780693649462897,0.8999999999999999,1
2023-12-20 00:00:00-05:00,AMD,0.03277480181145598,1.0,1
2023-12-20 00:00:00-05:00,INTC,0.028846153846153744,0.8,1
2023-12-20 00:00:00-05:00,QCOM,0.014241017154999147,0.19999999999999996,1
2023-12-20 00:00:00-05:00,ORCL,0.016418693504813175,0.5,1
2023-12-20 00:00:00-05:00,CRM,0.02689750897644294,0.7,1
2023-12-20 00:00:00-05:00,ADBE,0.0068449771945024995,-0.6,1
2023-12-20 00:00:00-05:00,NOW,0.010031741272865435,-0.4,1
2023-12-20 00:00:00-05:00,PYPL,0.005183020507364633,-0.7,1
2023-12-20 00:00:00-05:00,NFLX,0.0047826279772602565,-0.8,1
2023-12-20 00:00:00-05:00,UBER,0.012854297550660032,-0.19999999999999996,1
2023-12-20 00:00:00-05:00,CRWD,0.013270369822699468,0.0,1
2023-12-20 00:00:00-05:00,SNOW,0.012919469438988918,-0.09999999999999998,1
2023-12-20 00:00:00-05:00,DDOG,0.015420333012753806,0.3999999999999999,1
2023-12-21 00:00:00-05:00,AAPL,-0.005547512551144385,-0.5,1
2023-12-21 00:00:00-05:00,MSFT,0.0027841544134870055,0.5,1
2023-12-21 00:00:00-05:00,GOOGL,0.007620055001785753,0.8999999999999999,1
2023-12-21 00:00:00-05:00,AMZN,-0.0027300973670256745,0.0,1
2023-12-21 00:00:00-05:00,NVDA,-0.003265864914734462,-0.09999999999999998,1
2023-12-21 00:00:00-05:00,META,-0.0019766865378114673,0.30000000000000004,1
2023-12-21 00:00:00-05:00,TSLA,-0.007701401626197146,-0.8,1
2023-12-21 00:00:00-05:00,AMD,-0.002215692591520546,0.19999999999999996,1
2023-12-21 00:00:00-05:00,INTC,0.019541191527817636,1.0,1
