Date,Ticker,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_20,Return_1,Volatility_10,Momentum_10,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,sentiment_score,sentiment_std,news_count
2022-02-11,AAPL,89.12,91.66,89.12,90.95,5322845,89.559,90.10799999999999,89.72903346738566,0.019276028241622667,0.025387437506590227,0.03990395609421471,59.43017623113064,-0.5296702404151432,-0.935783182111128,0.4061129416959848,89.06,94.16861398444875,83.95138601555125,10.217227968897504,0.6849816805256174,0.0,0.0,0
2022-02-14,AAPL,92.06,92.23,89.72,90.92,5149049,90.02199999999999,90.13419354838709,89.84245885144418,-0.00032985156679499195,0.024709388898072965,0.053656275350562055,57.32323198546917,-0.378129290396771,-0.8242524037682566,0.4461231133714856,88.90150000000001,93.52686382637258,84.27613617362745,9.250727652745127,0.7181990515525559,0.0,0.0,0
2022-02-15,AAPL,90.89,94.88,90.67,93.02,5126266,90.42699999999999,90.224375,90.1450818179733,0.023097228332600084,0.023910287852728185,0.04552096212206358,66.189473294041,-0.08757009262856741,-0.6769159415403188,0.5893458489117513,88.9435,93.70739170852218,84.17960829147782,9.527783417044361,0.9278539741685876,0.0,0.0,0
2022-02-16,AAPL,92.98,92.98,89.57,90.66,4405278,90.203,90.23757575757577,90.19412164483299,-0.025370887981079338,0.02110917081944148,-0.0241119483315394,57.76422731353691,-0.04718815599959214,-0.5509703844321735,0.5037822284325814,88.8605,93.4305972003944,84.2904027996056,9.1401944007888,0.6968776506377914,0.0,0.0,0
2022-02-17,AAPL,91.33,91.79,91.33,91.75,3833482,90.314,90.28205882352941,90.34230053580127,0.012022942863445962,0.019982135220042555,0.012246248896734313,58.556042752379504,0.07193943715415685,-0.42638842011490746,0.4983278572690643,89.063,93.77334293086139,84.35265706913862,9.420685861722774,0.7852233945001349,0.0,0.0,0
2022-02-18,AAPL,92.17,93.26,91.05,92.23,4794928,90.51400000000001,90.33771428571428,90.52208143715353,0.00523160762942787,0.01989885302753939,0.02216557685913778,62.182116131850016,0.20274379717885438,-0.3005619766561551,0.5033057738350095,89.3745,94.0558649606431,84.69313503935689,9.362729921286217,0.8049858346878096,0.0,0.0,0
2022-02-21,AAPL,91.83,92.61,91.83,92.49,3934532,91.03099999999999,90.3975,90.70950225266272,0.0028190393581262185,0.015783258363690673,0.059207512597343026,58.014571579142064,0.3236561157488751,-0.17571835817514905,0.4993744739240241,89.6865,94.32260669238296,85.05039330761703,9.272213384765934,0.802354991593064,0.0,0.0,0
2022-02-22,AAPL,92.61,94.34,91.29,92.92,4248131,91.465,90.46567567567567,90.92002584764722,0.004649151259595641,0.01549506376179808,0.048995258523368834,50.05417080132264,0.4490015947909143,-0.050774367581936396,0.49977596237285066,89.9605,94.68448794508024,85.23651205491976,9.447975890160478,0.8132416968889764,0.0,0.0,0
2022-02-23,AAPL,92.84,95.81,92.84,95.8,2915576,91.997,90.60605263157895,91.38478529072844,0.03099440378820484,0.016861319338873082,0.05879752431476559,63.52201211252191,0.7718335046410516,0.11374720686266122,0.6580862977783903,90.48400000000001,95.36529577274857,85.60270422725145,9.762591545497116,1.044527544271985,0.0,0.0,0
2022-02-24,AAPL,96.01,96.7,95.04,96.17,2651241,92.691,90.74871794871794,91.84052002494478,0.003862212943632537,0.015436088152823884,0.07777653255631511,65.59873901345463,1.045484334242829,0.3000946323386948,0.7453897019041342,90.9505,96.13910887958069,85.76189112041932,10.377217759161368,1.0029768210647831,0.0,0.0,0
2022-02-25,AAPL,96.41,98.11,96.2,97.36,1239262,93.332,90.914,92.36618478447384,0.012373921181241476,0.015005553899125402,0.07047828477185258,78.98383307980735,1.3428975559052674,0.5086552170520093,0.834242338853258,91.4455,97.1000369767164,85.7909630232836,11.3090739534328,1.0229871185168697,0.0,0.0,0
2022-02-28,AAPL,99.37,99.37,92.83,94.64,1732476,93.70400000000001,91.00487804878048,92.58273861452396,-0.0279375513557929,0.01859987099516711,0.04091509018917727,66.1341848105013,1.3436298799324788,0.6756501496281033,0.6679797303043755,91.863,97.13487213326293,86.59112786673707,10.543744266525863,0.7633789221174856,0.0,0.0,0
2022-03-01,AAPL,95.11,95.11,91.2,92.07,2421784,93.609,91.03023809523809,92.53390636552167,-0.027155536770921418,0.019676649606882344,-0.01021285745001077,54.087403209653615,1.1238773716354729,0.7652955940295773,0.3585817776058956,92.018,97.1109863021301,86.9250136978699,10.1859726042602,0.505105059872068,0.0,0.0,0
2022-03-02,AAPL,92.97,92.97,88.78,88.99,4607161,93.442,90.98279069767442,92.19639147356723,-0.03345280764635605,0.02092222354783534,-0.018420472093536255,49.43608990032646,0.6932008779938172,0.7508766508224253,-0.05767577282860803,91.8225,97.07074532080667,86.57425467919334,10.49649064161332,0.23014790402703086,0.0,0.0,0
2022-03-03,AAPL,89.57,90.22,86.83,88.69,4760451,93.136,90.93068181818181,91.8624494284656,-0.00337116529947179,0.020362506340075862,-0.03335149863760223,44.310170886031,0.3239449256763578,0.6654903057932118,-0.341545380116854,91.725,97.13568144360865,86.31431855639134,10.821362887217305,0.21953625142863667,0.0,0.0,0
2022-03-04,AAPL,89.26,89.26,85.52,86.81,2620306,92.594,90.83911111111112,91.38126376861173,-0.021197429247942212,0.020855910973722618,-0.05876612815786619,40.53431572202652,-0.11902136090485271,0.5085879724535989,-0.6276093333584516,91.554,97.36498560351092,85.74301439648909,11.62197120702183,0.09180762751040523,0.0,0.0,0
2022-03-07,AAPL,84.25,84.25,81.63,81.8,2347792,91.525,90.64260869565219,90.46876245731538,-0.05771224513304929,0.026170122062598875,-0.11558006270948207,27.213647286356192,-0.8643764702103027,0.23399508392081855,-1.0983715541311212,91.27799999999999,98.327988727128,84.22801127287198,14.09997745425602,-0.1721996564000958,0.0,0.0,0
2022-03-08,AAPL,81.61,83.15,81.61,82.46,2659732,90.479,90.46851063829789,89.70602317566629,0.008068459657701643,0.026431330719891986,-0.11256995264743874,32.11169264853241,-1.3858441316865395,-0.08997275920065309,-1.2958713724858864,90.97200000000001,98.98109115022623,82.96290884977378,16.01818230045245,-0.03139612475003382,0.0,0.0,0
2022-03-09,AAPL,81.92,84.18,81.92,83.2,5559709,89.21900000000001,90.31708333333334,89.08640192084093,0.008974048023284054,0.023214305167710603,-0.13152400835073064,31.0589275875831,-1.7195769817697908,-0.41589360371448064,-1.30368337805531,90.608,99.34031530158619,81.87568469841382,17.464630603172367,0.07582841754154403,0.0,0.0,0
2022-03-10,AAPL,82.89,86.46,82.89,84.24,5507861,88.026,90.1930612244898,88.62483983314179,0.012499999999999956,0.024086949170358387,-0.12405115940522005,32.72805860000308,-1.8784893061168333,-0.7084127441949513,-1.170076561921882,90.3585,99.5306644693405,81.18633553065952,18.344328938680974,0.16646367820528438,0.0,0.0,0
2022-03-11,AAPL,84.83,87.5,84.83,86.85,1718825,86.975,90.12620000000001,88.45580746808066,0.030982905982905873,0.026819572406188548,-0.10794987674609702,38.93249586143841,-1.773380850193675,-0.9214063653946961,-0.8519744847989789,90.1535,99.45239699174898,80.854603008251,18.59779398349798,0.3223714058274207,0.0,0.0,0
2022-03-14,AAPL,90.23,90.23,88.43,88.84,3749180,86.395,90.01039999999999,88.49239723302536,0.022913068508923606,0.028050166709965588,-0.061284868977176665,42.455621081960544,-1.512075013214627,-1.0395400949586824,-0.4725349182559446,90.0495,99.35882181372946,80.74017818627053,18.618643627458937,0.43503823241902484,0.0,0.0,0
2022-03-15,AAPL,88.88,88.88,87.95,87.99,1317732,85.987,89.89720000000001,88.44454987749913,-0.009567762269248159,0.027108042464528095,-0.0443141088302379,34.38624530931331,-1.3579228615847256,-1.1032166482838912,-0.2547062133008344,89.79799999999999,99.04096739774569,80.55503260225429,18.485934795491403,0.40219591164840895,0.0,0.0,0
2022-03-16,AAPL,87.7,88.86,87.4,87.92,2049177,85.88,89.78540000000001,88.39459274630873,-0.0007955449482894839,0.025081937484106795,-0.012023822901449543,33.30635351424972,-1.2272575249905344,-1.12802482362522,-0.09923270136531448,89.661,98.93135546925339,80.39064453074661,18.540710938506777,0.40609853064565304,0.0,0.0,0
2022-03-17,AAPL,87.52,87.52,85.09,85.67,2402635,85.578,89.70099999999998,88.13510772285076,-0.02559144676979075,0.02627885736730284,-0.034051189536588033,27.318587356437646,-1.2903857367758178,-1.1604970062553395,-0.12988873052047833,89.357,98.73702827961175,79.97697172038825,18.7600565592235,0.30346541129230975,0.0,0.0,0
2022-03-18,AAPL,85.08,85.73,84.96,85.06,5347021,85.40299999999999,89.5784,87.84224032067449,-0.007120345511847814,0.025571759859550618,-0.020158967860845478,29.754860348027037,-1.3738008800631434,-1.2031577810169003,-0.17064309904624309,88.9985,98.46387240349489,79.53312759650512,18.930744806989765,0.2919521899346612,0.0,0.0,0
2022-03-21,AAPL,88.2,89.42,88.2,89.01,3702379,86.124,89.561,87.9534555282293,0.04643780860569002,0.02104929286947594,0.08814180929095361,43.88977611243739,-1.1083990592191668,-1.1842060366573537,0.07580697743818687,88.8245,98.14648414614899,79.50251585385101,18.643968292297984,0.5099495985560454,0.0,0.0,0
2022-03-22,AAPL,89.14,91.56,84.8,88.62,3579911,86.74,89.5158,88.01693595411223,-0.004381530165149972,0.021453792472385838,0.0747028862478778,49.17225919981585,-0.9189429424984468,-1.1311534178255724,0.21221047532712567,88.6095,97.72993737409216,79.48906262590783,18.240874748184325,0.5005756302888409,0.0,0.0,0
2022-03-23,AAPL,88.69,88.69,83.56,84.37,2362059,86.857,89.369,87.66960872038726,-0.04795757165425407,0.027657122805585927,0.014062500000000089,41.787072020905335,-1.0990677178027397,-1.124736277821006,0.02566856001826623,88.038,96.6812708233814,79.3947291766186,17.2865416467628,0.28781180903891856,0.0,0.0,0
2022-03-24,AAPL,84.18,86.55,84.18,85.98,2503486,87.03099999999999,89.26,87.5086936041599,0.019082612302951274,0.02801760898695862,0.02065527065527073,48.40568548686915,-1.0992330805875525,-1.1196356383743153,0.02040255778676281,87.5285,95.31199475019518,79.7450052498048,15.566989500390378,0.40052668822310455,0.0,0.0,0
2022-03-25,AAPL,86.21,86.21,85.03,85.14,1920287,86.86,89.0574,87.28310373709705,-0.00976971388695047,0.026309984209777953,-0.01968911917098437,57.639523876050625,-1.153844312620251,-1.1264773732235025,-0.02736693939674839,86.9175,93.23120064142053,80.60379935857948,12.62740128284105,0.3592346944406219,0.0,0.0,0
2022-03-28,AAPL,85.07,86.96,85.07,86.04,5561922,86.58000000000001,88.8964,87.16471290499257,0.010570824524313016,0.025298419752265322,-0.031517334533993635,58.09954714326081,-1.1116867956929184,-1.1235192577173858,0.011832462024467416,86.4875,91.65385624421172,81.32114375578827,10.332712488423454,0.4566909463026906,0.0,0.0,0
2022-03-29,AAPL,86.14,87.91,85.81,87.06,2833458,86.487,88.794,87.15474024737424,0.011854951185495066,0.02557742861475017,-0.010569382884418554,58.62377085758141,-0.984621085328854,-1.0957396232396794,0.11111853791082549,86.237,90.70187625808377,81.77212374191622,8.929752516167554,0.592163808404538,0.0,0.0,0
2022-03-30,AAPL,87.86,87.86,83.73,84.77,2420359,86.172,88.64299999999999,86.92762212857669,-0.026303698598667657,0.02682225337284539,-0.035828025477707026,51.12145547367737,-1.0565254879173693,-1.0878967961752175,0.031371308257848174,86.026,90.33936918014338,81.71263081985661,8.626738360286765,0.35440615589061997,0.0,0.0,0
2022-03-31,AAPL,84.58,84.58,83.19,83.71,3311129,85.976,88.5632,86.6211819258551,-0.012504423734811865,0.025918786558172945,-0.02287848721839625,42.88949248167895,-1.18537907412869,-1.1073932517659122,-0.07798582236277785,85.777,90.01719413656848,81.53680586343152,8.480388273136953,0.2562611600523557,0.0,0.0,0
2022-04-01,AAPL,84.18,84.18,82.59,82.96,4155923,85.766,88.5024,86.27249793291652,-0.008959503046231054,0.02596556792633789,-0.02468845520808849,35.89251415427292,-1.3326532049309634,-1.1524452423989224,-0.18020796253204097,85.5845,89.97416957154735,81.19483042845266,8.779339143094688,0.20105950377093143,0.0,0.0,0
2022-04-04,AAPL,79.72,82.43,79.72,82.38,2164012,85.103,88.425,85.90178384406732,-0.006991321118611338,0.019551910952076743,-0.07448601280754985,36.363636116144434,-1.4791197951044666,-1.2177801529400314,-0.26133964216443517,85.6135,89.9044514341841,81.32254856581591,8.58190286836819,0.12321876050144084,0.0,0.0,0
2022-04-05,AAPL,82.64,82.64,79.83,80.48,1793197,84.289,88.2858,85.38542347796567,-0.023063850449138057,0.020101845923317922,-0.09185285488603023,33.392856934151794,-1.7285837071195544,-1.319940863775936,-0.40864284334361844,85.5145,90.18626276885088,80.84273723114912,9.343525537701765,-0.03882230852641671,0.0,0.0,0
2022-04-06,AAPL,80.49,80.92,79.15,79.76,5106125,83.828,88.17439999999999,84.84966886101657,-0.008946322067594381,0.014901211467553212,-0.05464027497925805,35.84091974040592,-1.9617695788451073,-1.4483066067897703,-0.513462972055337,85.3425,90.59078142297429,80.09421857702571,10.496562845948574,-0.03184076367958006,0.0,0.0,0
2022-04-07,AAPL,80.08,80.08,76.65,78.2,3476860,83.05,88.00160000000001,84.21636706472928,-0.019558676028084254,0.012658796987317833,-0.09048615957199346,34.280476406999696,-2.2465531583583527,-1.607955917103487,-0.6385972412548657,85.0405,91.17602030993984,78.90497969006015,12.271040619879699,-0.057450685063990405,0.0,0.0,0
2022-04-08,AAPL,79.17,81.92,79.17,81.75,4469512,82.711,87.88740000000001,83.98147496332649,0.045396419437340185,0.02143922961122989,-0.03981677237491188,33.05322107248128,-2.160881567853238,-1.7185410472534373,-0.4423405205998008,84.7855,91.02737041805496,78.54362958194504,12.483740836109916,0.2568437185735508,0.0,0.0,0
2022-04-11,AAPL,82.07,82.07,78.81,79.7,3919719,82.077,87.75560000000002,83.57371544300969,-0.0250764525993884,0.021736437523860307,-0.07368665736866575,30.675909692607135,-2.232667283920719,-1.8213662945868938,-0.4113009893338253,84.32849999999999,90.65822694181153,77.99877305818845,12.659453883623087,0.1343839124065493,0.0,0.0,0
2022-04-12,AAPL,79.45,82.28,79.45,80.64,1918795,81.435,87.589,83.29431397224687,0.011794228356336145,0.02173046371072006,-0.07374224672639562,40.566514634329174,-2.1884803972622393,-1.894789115121963,-0.2936912821402764,83.961,90.24896980038282,77.67303019961717,12.57593960076565,0.2359243042326787,0.0,0.0,0
2022-04-13,AAPL,80.46,80.46,76.35,77.85,4859333,80.74300000000001,87.288,82.77580787965194,-0.03459821428571441,0.02266930444666676,-0.08163265306122447,30.596658506752618,-2.351485196635082,-1.9861283314245868,-0.36535686521049504,83.45750000000001,90.01748355261098,76.89751644738904,13.119967105221946,0.07259801377336184,0.0,0.0,0
2022-04-14,AAPL,77.76,77.76,75.73,75.82,2260656,79.954,86.9916,82.11334998635175,-0.026075786769428455,0.023348315695275595,-0.09425397204635055,28.95212267148611,-2.614335279372952,-2.11176972101426,-0.5025655583586919,82.965,90.26307040106819,75.66692959893182,14.596140802136375,0.010487046072190063,0.0,0.0,0
2022-04-15,AAPL,75.58,75.58,74.06,74.61,4480592,79.119,86.6792,81.39874522574682,-0.015958849907676043,0.02343148167836393,-0.10065091610414656,24.543429691043173,-2.887003175770161,-2.2668164119654404,-0.6201867638047207,82.4425,90.55941638363656,74.32558361636343,16.233832767273128,0.017519977427015394,0.0,0.0,0
2022-04-18,AAPL,76.97,78.41,76.97,78.4,4320733,78.72099999999999,86.5008,81.11315044234236,0.05079748023053221,0.030423346712462527,-0.04831269725661558,32.8310862570836,-2.7653953661010746,-2.3665322027925675,-0.39886316330850713,81.912,89.59700549600875,74.22699450399126,15.370010992017484,0.27150309119336474,0.0,0.0,0
2022-04-19,AAPL,78.47,78.82,78.47,78.72,2301076,78.545,86.3036,80.88523135259547,0.004081632653061051,0.02979025744108884,-0.021868787276342005,36.989247089097006,-2.6130770495101956,-2.4158411721360933,-0.1972358773741023,81.417,88.5373610198242,74.2966389801758,14.240722039648404,0.310613535430919,0.0,0.0,0
2022-04-20,AAPL,78.39,78.69,78.39,78.64,3737984,78.433,86.06679999999999,80.67139979520542,-0.00101626016260159,0.029684676051044693,-0.014042126379137487,38.61697326419505,-2.47034244762834,-2.4267414272345427,-0.04360102039379754,81.13050000000001,88.211574777179,74.04942522282103,14.162149554357967,0.32414392741434955,0.0,0.0,0
2022-04-21,AAPL,78.5,80.0,78.25,78.42,3262667,78.455,85.8506,80.45698076709061,-0.0027975584944048837,0.028986686918549047,0.0028132992327365436,39.558417408547456,-2.347911150454479,-2.4109753718785303,0.06306422142405133,80.7525,87.54482035386098,73.96017964613901,13.584640707721974,0.32829873456468206,0.0,0.0,0
2022-04-22,AAPL,78.0,78.0,74.5,76.13,5071525,77.893,85.5542,80.04488736070103,-0.02920173425146655,0.025593279341738082,-0.06874617737003064,36.67377376825892,-2.407910434429894,-2.410362384388803,0.002451949958909072,80.30199999999999,87.06416284303994,73.53983715696005,13.52432568607989,0.19151881603279572,0.0,0.0,0
2022-04-25,AAPL,73.85,76.16,73.85,75.46,3057252,77.469,85.245,79.60823142158664,-0.008800735583869734,0.024807694916124584,-0.053199498117942445,38.70387014317991,-2.480925139146464,-2.4244749353403354,-0.05645020380612875,79.773,86.2962542734275,73.2497457265725,13.046508546854994,0.16941346916607058,0.0,0.0,0
2022-04-26,AAPL,75.2,76.78,75.2,76.53,1640797,77.05799999999999,84.91519999999998,79.31506652429267,0.014179697853167417,0.024999752050194002,-0.05096726190476186,42.84448356232929,-2.424501615615057,-2.42448027139528,-2.134421977695311e-05,79.2465,84.94042390831534,73.55257609168466,11.387847816630682,0.26145624320401867,0.0,0.0,0
2022-04-27,AAPL,76.09,76.89,73.65,76.05,5097302,76.878,84.62299999999999,79.00410780769337,-0.0062720501764014225,0.022771232238211325,-0.023121387283236983,44.99767304329109,-2.390956101559212,-2.4177754374280664,0.026819335868854655,78.8105,84.04007772271297,73.58092227728704,10.459155445425921,0.23606855597434964,0.0,0.0,0
