publishedAt,text,ticker,sentiment_score
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",META,0.2
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",TSLA,0.2
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",NVDA,0.2
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",AMZN,0.2
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",GOOGL,0.2
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",AAPL,0.2
2025-08-12 16:30:00+00:00,"Mag 7 & AI: Playing for 'big gains' can also mean 'big losses'. The tech-heavy Nasdaq Composite (^IXIC) is on track to hit another fresh record high with ""Magnificent Seven"" names like Alphabet (GOOG, GOOGL) and Microsoft (MSFT) contributing to gains. Bianco Research president Jim Bianco, Yahoo Finance Senior Reporter Brooke DiPalma, and Yahoo Finance Senior Reporter Ines Ferré join Opening Bid with Yahoo Finance Executive Editor Brian Sozzi to discuss how to invest in the Mag 7 and other artificial intelligence (AI) plays like Palantir (PLTR), C3.ai (AI), and CoreWeave (CRWV). To watch more expert insights and analysis on the latest market action, check out more Opening Bid.",MSFT,0.2
2025-08-12 16:21:59+00:00,"Ethereum & Circle, Meta's new high, Pony AI reverses gains. Yahoo Finance's Julie Hyman outlines three of the top stories investors are watching on Tuesday as part of the Market Minute. Ethereum (ETH-USD) is gaining on stablecoin issuer Circle's (CRCL) new blockchain. Meta (META) stock is trading at a fresh record high as the Facebook parent company doubles down on artificial intelligence (AI) efforts. Pony AI (PONY) stock falls, retreating from earlier post-earnings gains. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",META,0.2
2025-08-12 16:20:01+00:00,IBD Stock Of The Day: Meta Nears New Milestone After Post-Earnings Rally. Meta stock is approaching a $2 trillion market cap as it adds to a huge rally that followed its Q2 earnings report.,META,0.0
2025-08-12 16:20:00+00:00,"Hennessey Digital Achieves Rare Milestone With Sixth Appearance On Inc. 5000 List of America's Fastest-Growing Private Companies. Hennessey Digital, an award-winning digital marketing agency known for its understanding of the Google algorithm and disruptive approach to law firm marketing, has been named to the 2025 Inc. 5000 list of fastest-growing private companies in the U.S. Coming in at #4221, the company's sustained growth resulting in six appearances on Inc. magazine's annual list is a rare and special honor achieved by less than 3% of companies.",GOOGL,0.0
2025-08-12 16:16:39+00:00,"Perplexity offers to buy Google Chrome for $34.5 billion. Investing.com -- Perplexity, an artificial-intelligence startup, reportedly made an offer on Tuesday to purchase Google’s Chrome browser for $34.5 billion as part of its strategy to challenge Google’s dominance in web search.",GOOGL,0.0
2025-08-12 16:15:46+00:00,Anthropic’s Claude AI model can now handle longer prompts. Anthropic's popular coding model just became a little more enticing for developers with a million token context window.,MSFT,0.0
2025-08-12 16:11:57+00:00,"Perplexity reportedly bids $34.5B to buy Chrome: What we know. Artificial intelligence (AI) startup Perplexity (PEAI.PVT) has reportedly made a $34.5 billion bid to buy Alphabet's (GOOG, GOOGL) Google Chrome browser, according to the Wall Street Journal. Market Catalysts host Julie Hyman discusses the details. To watch more expert insights and analysis on the latest market action, check out more Market Catalysts.",GOOGL,0.0
2025-08-12 16:10:21+00:00,"China Urges Firms to Avoid Nvidia H20 Chips After Trump Resumes Sales. Beijing has urged local companies to avoid using Nvidia Corp.’s H20 processors, particularly for government-related purposes, complicating the chipmaker’s return to China after the Trump administration reversed an effective US ban on such sales.  Over the past few weeks, Chinese authorities have sent notices to a range of firms discouraging use of the less-advanced semiconductors, people familiar with the matter said.  The guidance was particularly strong against the use of H20s for any government or national security-related work by state enterprises or private companies, said the people, who asked not to be identified because the information is sensitive.",NVDA,0.0
2025-08-12 16:08:22+00:00,"Trump holds high-stakes meeting with Intel CEO after calling for his resignation. Trump had demanded the immediate resignation of Intel CEO Lip-Bu Tan, calling him ""highly conflicted"" over his ties to Chinese firms.",INTC,0.0
2025-08-12 16:08:21+00:00,"A guide to using Edits, Meta’s CapCut rival for short-form video editing. Meta shared that it was working on Edits in January after ByteDance-owned CapCut was removed from U.S. app stores.",META,0.0
2025-08-12 16:02:48+00:00,"With Nvidia's Q2 earnings in sight, Trump deal could boost outlook. Trump's Nvidia deal could boost the company's Q3 outlook, as Q2 earnings loom.",NVDA,0.0
2025-08-12 16:02:48+00:00,"With Nvidia's Q2 earnings in sight, Trump deal could boost outlook. Trump's Nvidia deal could boost the company's Q3 outlook, as Q2 earnings loom.",AMD,0.0
2025-08-12 16:02:43+00:00,"Beijing Turns Up the Heat on Nvidia -- Why China's Chip Crackdown Could Reshape the AI Race. New guidance pressures firms to shun H20 chips, testing Trump's export gamble and fueling China's push for homegrown AI tech.",NVDA,0.0
2025-08-12 16:02:12+00:00,Intel is still a hot mess: Opening Bid top takeaway. Intel remains a flawed company despite the stock rise today.,AMD,0.0
2025-08-12 16:02:12+00:00,Intel is still a hot mess: Opening Bid top takeaway. Intel remains a flawed company despite the stock rise today.,NVDA,0.0
2025-08-12 16:02:12+00:00,Intel is still a hot mess: Opening Bid top takeaway. Intel remains a flawed company despite the stock rise today.,MSFT,0.0
2025-08-12 16:02:12+00:00,Intel is still a hot mess: Opening Bid top takeaway. Intel remains a flawed company despite the stock rise today.,AAPL,0.0
2025-08-12 16:02:12+00:00,Intel is still a hot mess: Opening Bid top takeaway. Intel remains a flawed company despite the stock rise today.,INTC,0.0
2025-08-12 16:00:00+00:00,"In a world of vibe coding startups, Uno Platform is targeting enterprise developers. And its finding customers and investors, including $2.54 million in seed funding.",AAPL,0.4
2025-08-12 16:00:00+00:00,"Uno Platform Secures $3.5M Seed Round to Accelerate Patent-Pending Visual Design & AI Tooling for .NET Developers. MONTREAL, August 12, 2025--Uno Platform is proud to announce the completion of a $3.5M CAD seed funding round. This round, led by AQC Capital and Desjardins Capital, rounds up $6.5M CAD of total investment in Uno Platform to date, and includes participation from Scott Hanselman, Microsoft VP Developer Community and angel investor.",MSFT,0.0
2025-08-12 15:47:00+00:00,Micron and BigBear Stocks Diverge After Results. What It Says About the AI Trade.. BigBear.ai is the latest software stock to stumble but Micron Technology is a reminder that the hardware side of the AI boom is still robust.,NVDA,-0.2
2025-08-12 15:45:00+00:00,"Massed Compute Accelerates AI Infrastructure Expansion with up to $300M Investment from Digital Alpha and Strategic Collaboration with Cisco. SEATTLE, August 12, 2025--Massed Compute, an AI cloud providing GPU clusters, announces up to $300M investment from Digital Alpha and strategic collaboration with Cisco.",NVDA,0.2
2025-08-12 15:40:50+00:00,"Commentary: Trump is reviving crony capitalism. Nvidia, AMD, and other businesses seeking an edge are learning to do it Trump's way.",NVDA,0.0
2025-08-12 15:40:50+00:00,"Commentary: Trump is reviving crony capitalism. Nvidia, AMD, and other businesses seeking an edge are learning to do it Trump's way.",TSLA,0.0
2025-08-12 15:40:50+00:00,"Commentary: Trump is reviving crony capitalism. Nvidia, AMD, and other businesses seeking an edge are learning to do it Trump's way.",INTC,0.0
2025-08-12 15:40:50+00:00,"Commentary: Trump is reviving crony capitalism. Nvidia, AMD, and other businesses seeking an edge are learning to do it Trump's way.",AAPL,0.0
2025-08-12 15:40:50+00:00,"Commentary: Trump is reviving crony capitalism. Nvidia, AMD, and other businesses seeking an edge are learning to do it Trump's way.",AMD,0.0
2025-08-12 15:37:50+00:00,"Anthropic takes aim at OpenAI, offers Claude to ‘all three branches of government’ for $1. Anthropic’s escalation – a response to OpenAI’s attempt to undercut the competition – is a strategic play meant to broaden the company’s foothold in federal AI usage.",GOOGL,0.0
2025-08-12 15:36:58+00:00,"AI startup Perplexity makes bold $34.5 billion bid for Google's Chrome browser. (Reuters) -Perplexity AI said it has made a $34.5 billion unsolicited all-cash offer for Alphabet's Chrome browser, a low but bold bid that would need financing well above the startup's own valuation.  Run by Aravind Srinivas, Perplexity is no stranger to headline-grabbing offers - it made a similar one for TikTok US in January, offering to merge with the popular short-video app to resolve U.S. concerns about TikTok's Chinese ownership.  Buying Chrome would allow the startup to tap the browser's more than three billion users for an edge in the AI search race as regulatory pressure threatens Google's grip on the industry.",GOOGL,0.2
2025-08-12 15:36:53+00:00,"BofA: The e-commerce surge continued in July, early data constructive for Amazon. Investing.com -- BofA said on Tuesday that the e-commerce growth trend remained strong in July, with aggregated credit and debit card data showing total online spending rose 7% year over year, unchanged from June.",AMZN,0.0
2025-08-12 15:36:21+00:00,"Stocks Rally on Increased Odds for Fed Rate Cut after CPI Report. The S&amp;P 500 Index ($SPX ) (SPY ) today is up +0.72%, the Dow Jones Industrials Index ($DOWI ) (DIA ) is up +1.13%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) is up +0.64%. September E-mini S&amp;P futures (ESU25 ) are up +0.63%, and September E-mini Nasdaq futures...",META,0.0
2025-08-12 15:36:21+00:00,"Stocks Rally on Increased Odds for Fed Rate Cut after CPI Report. The S&amp;P 500 Index ($SPX ) (SPY ) today is up +0.72%, the Dow Jones Industrials Index ($DOWI ) (DIA ) is up +1.13%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) is up +0.64%. September E-mini S&amp;P futures (ESU25 ) are up +0.63%, and September E-mini Nasdaq futures...",NVDA,0.0
2025-08-12 15:30:09+00:00,Top Midday Stories: Consumer Prices Rise 2.7% YoY in July; Chinese Officials Urge Local Companies to Avoid Using Nvidia's H20 Chips. All three major US stock indexes were up in late-morning trading Tuesday after a key inflation repor,INTC,0.2
2025-08-12 15:30:09+00:00,Top Midday Stories: Consumer Prices Rise 2.7% YoY in July; Chinese Officials Urge Local Companies to Avoid Using Nvidia's H20 Chips. All three major US stock indexes were up in late-morning trading Tuesday after a key inflation repor,AAPL,0.2
2025-08-12 15:30:09+00:00,Top Midday Stories: Consumer Prices Rise 2.7% YoY in July; Chinese Officials Urge Local Companies to Avoid Using Nvidia's H20 Chips. All three major US stock indexes were up in late-morning trading Tuesday after a key inflation repor,NVDA,0.2
2025-08-12 15:30:09+00:00,Top Midday Stories: Consumer Prices Rise 2.7% YoY in July; Chinese Officials Urge Local Companies to Avoid Using Nvidia's H20 Chips. All three major US stock indexes were up in late-morning trading Tuesday after a key inflation repor,AMD,0.2
2025-08-12 15:30:00+00:00,"Lightning Step Ranks No. 1100 on the 2025 Inc. 5000 List of America’s Fastest-Growing Private Companies. HOUSTON, August 12, 2025--Inc. Magazine, the leading media brand and playbook for the entrepreneurs and business leaders shaping our future, today announced that Lightning Step has earned its listing in the annual Inc. 5000 list of the fastest-growing private companies in America. The Inc. 5000 provides a data-driven snapshot of the most successful companies within the economy’s most dynamic segment, its independent, entrepreneurial businesses. Past honorees include Microsoft, Meta, Chobani, Und",MSFT,0.0
2025-08-12 15:30:00+00:00,"Perplexity Makes Longshot $34.5 Billion Offer for Chrome. In mounting an unsolicited bid for Google’s browser, the AI startup seeks to take advantage of uncertainty over a pending antitrust ruling.",GOOGL,0.0
2025-08-12 15:30:00+00:00,"Lightning Step Ranks No. 1100 on the 2025 Inc. 5000 List of America’s Fastest-Growing Private Companies. HOUSTON, August 12, 2025--Inc. Magazine, the leading media brand and playbook for the entrepreneurs and business leaders shaping our future, today announced that Lightning Step has earned its listing in the annual Inc. 5000 list of the fastest-growing private companies in America. The Inc. 5000 provides a data-driven snapshot of the most successful companies within the economy’s most dynamic segment, its independent, entrepreneurial businesses. Past honorees include Microsoft, Meta, Chobani, Und",META,0.0
2025-08-12 15:29:00+00:00,"Monday.com Stock Dip Is Reason to Buy—Analyst. On Monday, the project management software company’s shares dropped nearly 30% after it provided a disappointing revenue forecast.",GOOGL,0.0
2025-08-12 15:26:54+00:00,Stock Market Today: Dow Jones Jumps 400 Points After Inflation Numbers; Recent IPO Name Soars After First Earnings (Live Coverage). Stock Market Today: The Dow Jones index rallied 400 points Tuesday on CPI inflation data. Circle Internet makes a big move.,TSLA,0.0
2025-08-12 15:25:00+00:00,"FIELDBOSS Named Best HVAC Business Software for 2025 by FieldServiceSoftware.io After Rigorous Hands-On Testing. Built on Microsoft Dynamics 365, FIELDBOSS is acclaimed for its all-in-one platform that eliminates disconnected systems and prepares field service contractors for industry-wide digital transformation. RALEIGH, NC / ACCESS Newswire / August 12, 2025 ...",MSFT,0.0
2025-08-12 15:24:00+00:00,Tesla Stock Is Wobbling as Elon Musk Threatens Legal Action Against Apple. A brewing beef between Elon Musk’s artificial-intelligence company xAI and Apple has become a watch item for Tesla investors.,TSLA,0.2
2025-08-12 15:24:00+00:00,Tesla Stock Is Wobbling as Elon Musk Threatens Legal Action Against Apple. A brewing beef between Elon Musk’s artificial-intelligence company xAI and Apple has become a watch item for Tesla investors.,AAPL,0.2
2025-08-12 15:22:00+00:00,"Sustainability LIVE London 2025: Global Leaders Unite 9-10 September. Sustainability LIVE London 2025 will unite over 3,000 global attendees, 50+ speakers, and world-leading brands for the UK’s premier sustainability conference on 9-10 September, with free virtual registration now open worldwide. LONDON, UK – 13 August 2025 – Over 3,000 global leaders will gather at the Business Design Centre, London, on 9-10 September for the 5th annual Sustainability LIVE London, BizClik’s flagship sustainability event. The event is one of the UK’s largest gatherings dedicated t",MSFT,0.0
2025-08-12 15:19:00+00:00,"SPOT Skyrockets 106% in a Year: How Should You Play the Stock?. Spotify grapples with ad execution issues, fierce Apple and Amazon rivalry, high valuation, and a weak earnings outlook.",AAPL,0.0
2025-08-12 15:19:00+00:00,"SPOT Skyrockets 106% in a Year: How Should You Play the Stock?. Spotify grapples with ad execution issues, fierce Apple and Amazon rivalry, high valuation, and a weak earnings outlook.",AMZN,0.0
2025-08-12 15:14:22+00:00,"Tesla Stock Clears Early Entry As Elon Musk Makes These Business Comments. Tesla stock traded above aggressive early entries during Monday's stock market as CEO Elon Musk over the weekend explained his reasons for ditching the Dojo supercomputer.  Musk also claimed the robotaxi ride-hailing service will soon open to the public.  Tesla stock was added to IBD Leaderboard Monday after shares surged nearly 9% to 329.65 last week, regaining its 50-day and 200-day moving averages, as Tesla offered a big pay deal to Musk, who later teased a big upcoming full self-driving improvement.",TSLA,0.0
2025-08-12 15:11:00+00:00,"Brkthru Ranks No. 3698 on 2025 Inc. 5000 List of America's Fastest-Growing Private Companies. Brkthru, the digital media partner of choice for agencies and brands who value a human touch, today announced its fourth consecutive ranking on the annual Inc. 5000 List, the most prestigious ranking of the fastest-growing private companies in America.",META,0.0
2025-08-12 15:11:00+00:00,"Brkthru Ranks No. 3698 on 2025 Inc. 5000 List of America's Fastest-Growing Private Companies. Brkthru, the digital media partner of choice for agencies and brands who value a human touch, today announced its fourth consecutive ranking on the annual Inc. 5000 List, the most prestigious ranking of the fastest-growing private companies in America.",MSFT,0.0
2025-08-12 15:10:00+00:00,"These Stocks Are Moving the Most Today: BigBear.ai, Hanesbrands, Cardinal Health, Circle Internet, AST SpaceMobile, Mercury Systems, and More. BigBear.ai tumbles as the AI company reports disappointing earnings and guidance, while Circle Internet’s second-quarter revenue tops estimates.",INTC,-0.2
2025-08-12 15:08:00+00:00,"Saudi Arabia Online Gaming Market Growth and Competitive Analysis Report 2025-2033 Featuring Activision Blizzard, Apple, Capcom, Electronic Arts, Microsoft, Nintendo, Sony, Tencent. The Saudi Arabia Online Gaming Market is poised for robust expansion, expected to grow from US$ 1.77 million in 2024 to US$ 4.44 million by 2033, at a CAGR of 10.77%. Key growth drivers include increased internet penetration, youth demographics, and government initiatives under Vision 2030 focused on gaming and esports. The market offers diverse gaming experiences across multiple platforms such as mobile, PC, and console, while targeting various gamer types and age groups. However, challenges pe",AAPL,0.2
2025-08-12 15:06:55+00:00,"Nvidia Faces Suspicion As It Reenters China AI Chip Market. The U.S. has given the green light for Nvidia to reenter the China AI chip market, but the Chinese government is flashing a red light.",AMD,0.0
2025-08-12 15:00:00+00:00,"Uber Freight CEO Lior Ron leaves to join self-driving startup Waabi as COO. Self-driving truck maker Waabi has hired autonomous vehicle industry veteran and Uber Freight CEO Lior Ron to step in as chief operating officer, as the startup looks to scale its commercial operations ahead of its planned launch of driverless trucks on public highways later this year.",TSLA,0.2
2025-08-12 15:00:00+00:00,"Uber Freight Appoints Rebecca Tinucci as Chief Executive Officer. Former Uber and Tesla Executive to Lead Next Chapter of Innovation and Customer-Centric Growth; Founder Lior Ron Transitions to ChairmanCHICAGO, Aug. 12, 2025 (GLOBE NEWSWIRE) -- Uber Freight today announced the appointment of Rebecca Tinucci as Chief Executive Officer, marking a new chapter in the company's evolution as an end-to-end enterprise logistics platform delivering integrated technology, services and solutions across the supply chain. Tinucci succeeds founder and CEO Lior Ron, who will",TSLA,0.0
2025-08-12 15:00:00+00:00,"Ford Is Leaning Into Cheap EVs. What Wall Street Is Saying.. Analysts, on the whole, seem impressed with Ford’s plans to produce cheaper electric vehicles on its “universal EV platform.”",TSLA,0.0
2025-08-12 15:00:00+00:00,"Musk Takes Fight With OpenAI to Apple Over Its App Store. Elon Musk  said  Apple  is behaving anticompetitively by promoting OpenAI’s ChatGPT while suppressing his Grok AI chatbot in the App Store, renewing his criticism of the iPhone maker’s partnership with OpenAI.  Musk called Apple’s App Store rankings an “unequivocal antitrust violation” in a post on his social-media platform X Monday night and threatened “immediate legal action.”  “Apple is behaving in a manner that makes it impossible for any AI company besides OpenAI to reach #1 in the App Store,” he said in the post.",AAPL,0.0
2025-08-12 15:00:00+00:00,"Meet Neurosymbolic AI, Amazon’s Method for Enhancing Neural Networks. A hybrid approach to AI is powering Amazon’s Rufus shopping assistant and cutting-edge warehouse robots.",AMZN,0.0
2025-08-12 14:45:25+00:00,"AST Space, Celanese, Elon Musk threatens Apple: Trending Tickers. Market Catalysts host Julie Hyman takes a look at some of Tuesday morning's trending tickers and stories. Tesla (TSLA) CEO Elon Musk has accused Apple (AAPL) of favoring OpenAI (OPAI.PVT) over his company xAI (XAAI.PVT), threatening legal action over ""antitrust violations."" AST SpaceMobile (ASTS) stock is surging after the company laid out a plan to launch 45 to 60 satellites this year and next. Celanese (CE) stock is sinking after the company provided a weak profit forecast for the third quarter. To watch more expert insights and analysis on the latest market action, check out more Market Catalysts.",TSLA,0.0
2025-08-12 14:45:25+00:00,"AST Space, Celanese, Elon Musk threatens Apple: Trending Tickers. Market Catalysts host Julie Hyman takes a look at some of Tuesday morning's trending tickers and stories. Tesla (TSLA) CEO Elon Musk has accused Apple (AAPL) of favoring OpenAI (OPAI.PVT) over his company xAI (XAAI.PVT), threatening legal action over ""antitrust violations."" AST SpaceMobile (ASTS) stock is surging after the company laid out a plan to launch 45 to 60 satellites this year and next. Celanese (CE) stock is sinking after the company provided a weak profit forecast for the third quarter. To watch more expert insights and analysis on the latest market action, check out more Market Catalysts.",AAPL,0.0
2025-08-12 14:45:00+00:00,"Nvidia Stock Slips. Trump’s China Deal Comes with Complications.. Nvidia would benefit from being permitted sales to China, but the deal with the Trump administration is likely to face legal scrutiny.",AMD,0.0
2025-08-12 14:43:00+00:00,"Intel Stock Gets a Boost From Trump Meeting. It Needs More for a Real Turnaround.. Intel shares were gaining, as CEO Lip-Bu Tan appears to be out of President Donald Trump’s firing line. But there’s a bigger prize to be won.",INTC,0.0
2025-08-12 14:40:34+00:00,"President Trump Now Supports Intel CEO Lip-Bu Tan -- What It Means for Investors. Now that Lip-Bu Tan has regained President Donald Trump's support, should investors turn bullish on Intel stock?",INTC,0.2
2025-08-12 14:38:00+00:00,"Circle Internet Aces Its First Earnings Test. The Stock Is Rising.. Circle Internet Group  has been riding an enormous wave of momentum.  Shares of the stablecoin company—it issues USD Coin, which is pegged to the U.S. dollar—have more than quintupled since their initial public offering in June.",AMZN,0.0
2025-08-12 14:30:20+00:00,"BC-Most Active Stocks. Gibo Holdings Ltd. 38,395,383 0.0415",INTC,0.0
2025-08-12 14:27:18+00:00,"Market Chatter: Chinese Officials Push Local Firms to Avoid Using Nvidia's H20 Chips. Chinese authorities have urged local firms to avoid using Nvidia's (NVDA) H20 chips, especially for",AMD,0.0
2025-08-12 14:23:00+00:00,"Trump Drives Markets These Days. Economic Data Take a Back Seat.. U.S. markets remained focused on Tuesday’s July inflation data, as investors track growing price pressures from tariffs into next month’s crucial Federal Reserve rate decision in Washington.  The same could be said for the domestic auto sector, which has found itself holding the short end of the global tariff stick following trade agreements with the U.K., Europe and Japan that effectively make it cheaper to build cars outside of North America and sell them in the U.S.",AMD,0.0
2025-08-12 14:17:12+00:00,"Best 0% purchase credit cards. Discover the best credit cards to save money, earn rewards and travel smarter",AMZN,0.0
