publishedAt,text,ticker,sentiment_score
2020-02-06 00:00:00+00:00,NVDA announces 1 stock buyback program,NVDA,0.1273284565530918
2020-02-06 00:00:00+00:00,NVDA revenue falls 43% year-over-year,NVDA,-0.12209065108401268
2020-02-07 00:00:00+00:00,AMD announces strategic partnership with major technology company,AMD,-0.07100404226576225
2020-02-07 00:00:00+00:00,QCOM launches new iPhone targeting enterprise,QCOM,-0.06295081301814587
2020-02-07 00:00:00+00:00,AMZN faces regulatory scrutiny over market dominance,AMZN,-0.7356849939661565
2020-02-08 00:00:00+00:00,AMD expands operations in Latin American market,AMD,0.041823527052390314
2020-02-08 00:00:00+00:00,NVDA revenue rises 27% year-over-year,NVDA,0.06261406416896707
2020-02-08 00:00:00+00:00,MSFT announces strategic partnership with major technology company,MSFT,-0.0072779525807312034
2020-02-08 00:00:00+00:00,INTC announces strategic partnership with major technology company,INTC,0.09008721859946986
2020-02-09 00:00:00+00:00,META unveils breakthrough in semiconductors,META,0.25209894489346485
2020-02-09 00:00:00+00:00,META AI technology shows promising results,META,-0.04081427965739655
2020-02-09 00:00:00+00:00,GOOGL unveils breakthrough in cloud computing,GOOGL,0.06079650131137236
2020-02-09 00:00:00+00:00,NVDA announces 5 stock buyback program,NVDA,0.07956636562059467
2020-02-09 00:00:00+00:00,INTC autonomous vehicle program reaches milestone,INTC,-0.049592402423868025
2020-02-10 00:00:00+00:00,NVDA announces strategic partnership with major technology company,NVDA,-0.0016082538871162455
2020-02-10 00:00:00+00:00,NVDA faces regulatory scrutiny over data usage,NVDA,-0.6963952751886097
2020-02-11 00:00:00+00:00,AMZN autonomous vehicle program reaches milestone,AMZN,0.03881268468549637
2020-02-11 00:00:00+00:00,GOOGL unveils breakthrough in semiconductors,GOOGL,0.2663174124939367
2020-02-11 00:00:00+00:00,NVDA announces 5 stock buyback program,NVDA,0.15461665098437186
2020-02-11 00:00:00+00:00,MSFT faces regulatory scrutiny over market dominance,MSFT,-0.4667973038794395
2020-02-12 00:00:00+00:00,GOOGL invests $4B in AI development,GOOGL,0.06438594994247435
2020-02-12 00:00:00+00:00,META announces strategic partnership with major technology company,META,0.0007880296334865367
2020-02-13 00:00:00+00:00,AMD AI technology shows promising results,AMD,0.052825727204120626
2020-02-15 00:00:00+00:00,NVDA AI technology shows promising results,NVDA,0.08081846118900596
2020-02-15 00:00:00+00:00,INTC revenue down 41% year-over-year,INTC,-0.2586302284128925
2020-02-15 00:00:00+00:00,NVDA unveils breakthrough in AI,NVDA,0.17804037279759286
2020-02-16 00:00:00+00:00,AMZN cloud services see 44% growth,AMZN,0.030874575248001065
2020-02-16 00:00:00+00:00,QCOM beats/misses analyst expectations for Q3,QCOM,-0.032509169175465966
2020-02-16 00:00:00+00:00,GOOGL cloud services see 21% growth,GOOGL,0.3250784154112788
2020-02-17 00:00:00+00:00,QCOM announces 3 stock buyback program,QCOM,0.079999575066176
2020-02-17 00:00:00+00:00,META launches new service targeting automotive,META,-0.057553093421496754
2020-02-17 00:00:00+00:00,AMD announces 5 stock buyback program,AMD,0.2994995531308693
2020-02-17 00:00:00+00:00,GOOGL reports weak quarterly earnings,GOOGL,-0.24967147520583274
2020-02-17 00:00:00+00:00,QCOM reports weak quarterly earnings,QCOM,-0.3808847677573862
2020-02-17 00:00:00+00:00,AMD stock rises on earnings beat,AMD,0.4496822914743204
2020-02-18 00:00:00+00:00,Analysts initiate coverage on AMZN with buy rating,AMZN,0.3074981792175465
2020-02-19 00:00:00+00:00,QCOM announces revised guidance for next quarter,QCOM,0.06517216411751867
2020-02-20 00:00:00+00:00,NVDA AI technology shows promising results,NVDA,0.05447604332176342
2020-02-22 00:00:00+00:00,MSFT autonomous vehicle program reaches milestone,MSFT,-0.008375671299839654
2020-02-22 00:00:00+00:00,INTC faces regulatory scrutiny over data usage,INTC,-0.7806023794378076
2020-02-22 00:00:00+00:00,NVDA faces regulatory scrutiny over privacy practices,NVDA,-0.6364203565476626
2020-02-23 00:00:00+00:00,MSFT AI technology shows promising results,MSFT,0.0917076982402043
2020-02-23 00:00:00+00:00,AMD invests $10B in cloud computing development,AMD,-0.029704120500408812
2020-02-24 00:00:00+00:00,GOOGL beats/misses analyst expectations for Q2,GOOGL,0.06555094523798657
2020-02-24 00:00:00+00:00,META AI technology shows promising results,META,0.057323424057162425
2020-02-26 00:00:00+00:00,QCOM announces strategic partnership with major technology company,QCOM,0.08796653913436356
2020-02-26 00:00:00+00:00,AMZN autonomous vehicle program reaches milestone,AMZN,-0.06341460388618958
2020-02-26 00:00:00+00:00,MSFT beats/misses analyst expectations for Q3,MSFT,-0.1342788441674045
2020-02-26 00:00:00+00:00,NVDA announces cautious guidance for next quarter,NVDA,-0.12288897571477753
2020-02-26 00:00:00+00:00,MSFT announces positive guidance for next quarter,MSFT,0.15576745095322053
2020-02-27 00:00:00+00:00,AAPL reports mixed quarterly earnings,AAPL,-0.04376932374409055
2020-02-27 00:00:00+00:00,AMD revenue up 10% year-over-year,AMD,0.1811534602017449
2020-02-28 00:00:00+00:00,AMZN cloud services see 29% growth,AMZN,0.2807148475328617
2020-02-28 00:00:00+00:00,MSFT announces strategic partnership with major technology company,MSFT,-0.008023252601937994
2020-02-29 00:00:00+00:00,INTC faces regulatory scrutiny over privacy practices,INTC,-0.3826191985697644
2020-02-29 00:00:00+00:00,INTC AI technology shows promising results,INTC,-0.06187786951236612
2020-02-29 00:00:00+00:00,META announces revised guidance for next quarter,META,0.07196877984737313
2020-02-29 00:00:00+00:00,AMD invests $1B in cloud computing development,AMD,0.03194529097522958
2020-03-01 00:00:00+00:00,GOOGL announces positive guidance for next quarter,GOOGL,0.06862838099314128
2020-03-01 00:00:00+00:00,GOOGL reports weak quarterly earnings,GOOGL,-0.1483707126965038
2020-03-02 00:00:00+00:00,MSFT launches new service targeting consumer,MSFT,-0.037414292799817964
2020-03-02 00:00:00+00:00,AMZN expands operations in Latin American market,AMZN,-0.01769367602559213
2020-03-03 00:00:00+00:00,GOOGL cloud services see 47% growth,GOOGL,0.12425354431405236
2020-03-04 00:00:00+00:00,GOOGL autonomous vehicle program reaches milestone,GOOGL,-0.02955833597622662
2020-03-04 00:00:00+00:00,QCOM reports record quarterly earnings,QCOM,0.24733369404603353
2020-03-05 00:00:00+00:00,META launches new chip targeting enterprise,META,-0.0847512359916925
2020-03-05 00:00:00+00:00,TSLA AI technology shows promising results,TSLA,0.004821632590832597
2020-03-05 00:00:00+00:00,AMZN faces regulatory scrutiny over privacy practices,AMZN,-0.7666559671343681
2020-03-06 00:00:00+00:00,QCOM cloud services see 23% growth,QCOM,0.22048655875823242
2020-03-06 00:00:00+00:00,AAPL expands operations in Latin American market,AAPL,-0.023588018350465506
2020-03-08 00:00:00+00:00,TSLA expands operations in Latin American market,TSLA,-0.04330398062713066
2020-03-08 00:00:00+00:00,MSFT unveils breakthrough in autonomous vehicles,MSFT,0.1630525252330378
2020-03-09 00:00:00+00:00,TSLA unveils breakthrough in semiconductors,TSLA,0.1819832633151226
2020-03-09 00:00:00+00:00,AMZN announces 6 stock buyback program,AMZN,0.19630723185113075
2020-03-10 00:00:00+00:00,GOOGL autonomous vehicle program reaches milestone,GOOGL,-0.05039224282697011
2020-03-10 00:00:00+00:00,NVDA faces regulatory scrutiny over data usage,NVDA,-0.7049595371910432
2020-03-10 00:00:00+00:00,AMD announces 8 stock buyback program,AMD,0.21431613782073655
2020-03-11 00:00:00+00:00,MSFT invests $7B in cloud computing development,MSFT,0.08824434322563887
2020-03-11 00:00:00+00:00,AMZN beats/misses analyst expectations for Q3,AMZN,-0.04316462806221824
2020-03-12 00:00:00+00:00,GOOGL AI technology shows promising results,GOOGL,-0.056403424737444155
2020-03-12 00:00:00+00:00,AMD reports mixed quarterly earnings,AMD,0.0770576160946429
2020-03-13 00:00:00+00:00,TSLA launches new chip targeting enterprise,TSLA,-0.012496281356363756
2020-03-13 00:00:00+00:00,META expands operations in emerging market,META,0.09628157734162215
2020-03-13 00:00:00+00:00,QCOM faces regulatory scrutiny over privacy practices,QCOM,-0.7225266205054638
2020-03-14 00:00:00+00:00,TSLA stock down on earnings beat,TSLA,-0.061092239043940746
2020-03-14 00:00:00+00:00,AMD reports record quarterly earnings,AMD,0.10189793577806622
2020-03-15 00:00:00+00:00,TSLA unveils breakthrough in cloud computing,TSLA,0.1160971544424595
2020-03-15 00:00:00+00:00,AAPL AI technology shows promising results,AAPL,-0.0018098738009680593
2020-03-15 00:00:00+00:00,INTC announces strategic partnership with major technology company,INTC,-0.0810291910105474
2020-03-15 00:00:00+00:00,AMZN launches new Surface targeting automotive,AMZN,0.02916252841973785
2020-03-15 00:00:00+00:00,MSFT faces regulatory scrutiny over privacy practices,MSFT,-0.6325770791269809
2020-03-15 00:00:00+00:00,MSFT AI technology shows promising results,MSFT,-0.02286192343360134
2020-03-16 00:00:00+00:00,QCOM reports mixed quarterly earnings,QCOM,0.01480131106270606
2020-03-18 00:00:00+00:00,AMD announces optimistic guidance for next quarter,AMD,0.18167257997615144
2020-03-18 00:00:00+00:00,Analysts upgrade AMD with sell rating,AMD,-0.09011618084692294
2020-03-19 00:00:00+00:00,NVDA beats/misses analyst expectations for Q3,NVDA,0.18983274375575154
2020-03-19 00:00:00+00:00,AMZN expands operations in Asian market,AMZN,0.07791367395343138
2020-03-19 00:00:00+00:00,META announces 3 stock buyback program,META,0.17495400555969265
2020-03-20 00:00:00+00:00,Analysts upgrade QCOM with buy rating,QCOM,0.44764587356625757
2020-03-20 00:00:00+00:00,MSFT expands operations in Latin American market,MSFT,0.029932526301137796
2020-03-20 00:00:00+00:00,MSFT reports weak quarterly earnings,MSFT,-0.14845515699490933
2020-03-20 00:00:00+00:00,META reports record quarterly earnings,META,0.19384961956426816
2020-03-20 00:00:00+00:00,TSLA invests $8B in semiconductors development,TSLA,0.05449189655221234
2020-03-21 00:00:00+00:00,META expands operations in emerging market,META,-0.0765988951188999
2020-03-22 00:00:00+00:00,QCOM stock drops on partnership news,QCOM,-0.24105235260984242
2020-03-22 00:00:00+00:00,AMD beats/misses analyst expectations for Q1,AMD,0.003167145790675674
2020-03-22 00:00:00+00:00,GOOGL stock up on product launch,GOOGL,0.3840811324791392
2020-03-23 00:00:00+00:00,META expands operations in Latin American market,META,-0.006945363641092411
2020-03-24 00:00:00+00:00,AMD announces 1 stock buyback program,AMD,0.2813639254190022
2020-03-24 00:00:00+00:00,MSFT announces 7 stock buyback program,MSFT,0.25917596141516797
2020-03-24 00:00:00+00:00,QCOM launches new iPhone targeting automotive,QCOM,0.07897848675233463
2020-03-24 00:00:00+00:00,QCOM reports weak quarterly earnings,QCOM,-0.11540662723443491
2020-03-25 00:00:00+00:00,MSFT revenue climbs 19% year-over-year,MSFT,0.20288504332607932
2020-03-25 00:00:00+00:00,AMZN invests $3B in autonomous vehicles development,AMZN,-0.041410176439964946
2020-03-26 00:00:00+00:00,AAPL autonomous vehicle program reaches milestone,AAPL,-0.07797726128598559
2020-03-27 00:00:00+00:00,NVDA revenue down 48% year-over-year,NVDA,-0.2797927087908611
2020-03-27 00:00:00+00:00,META unveils breakthrough in autonomous vehicles,META,0.16380333894178656
2020-03-27 00:00:00+00:00,AAPL announces 1 stock buyback program,AAPL,0.3555509296686308
2020-03-27 00:00:00+00:00,META beats/misses analyst expectations for Q3,META,-0.10848480274065977
2020-03-27 00:00:00+00:00,Analysts initiate coverage on QCOM with sell rating,QCOM,-0.33647439847797433
2020-03-27 00:00:00+00:00,AAPL reports strong quarterly earnings,AAPL,0.22207607826216838
2020-03-29 00:00:00+00:00,AMZN announces strategic partnership with major technology company,AMZN,-0.011860267219097095
2020-03-29 00:00:00+00:00,INTC announces revised guidance for next quarter,INTC,-0.039547539705436875
2020-03-29 00:00:00+00:00,MSFT beats/misses analyst expectations for Q1,MSFT,0.014100019470909553
2020-03-29 00:00:00+00:00,MSFT announces 10 stock buyback program,MSFT,0.171407084368505
2020-03-29 00:00:00+00:00,META unveils breakthrough in autonomous vehicles,META,0.1459080389820751
2020-03-31 00:00:00+00:00,AMZN cloud services see 33% growth,AMZN,0.25247714807260374
2020-03-31 00:00:00+00:00,META autonomous vehicle program reaches milestone,META,-0.001403714859847499
2020-04-01 00:00:00+00:00,GOOGL autonomous vehicle program reaches milestone,GOOGL,-0.03525098102975022
2020-04-01 00:00:00+00:00,NVDA announces 4 stock buyback program,NVDA,0.1750180562077443
2020-04-02 00:00:00+00:00,INTC expands operations in Latin American market,INTC,-0.06325704675691664
2020-04-02 00:00:00+00:00,INTC revenue falls 24% year-over-year,INTC,-0.2576548561742597
2020-04-03 00:00:00+00:00,Analysts upgrade AMD with outperform rating,AMD,0.2711556463053799
2020-04-04 00:00:00+00:00,AMZN invests $6B in semiconductors development,AMZN,0.034667574750210706
2020-04-04 00:00:00+00:00,AMD stock down on product launch,AMD,-0.19937213907900447
2020-04-05 00:00:00+00:00,INTC announces strategic partnership with major technology company,INTC,-0.026549419301657648
2020-04-05 00:00:00+00:00,AMZN announces 1 stock buyback program,AMZN,0.1549451557378062
2020-04-05 00:00:00+00:00,AMZN AI technology shows promising results,AMZN,0.02857081896489938
2020-04-05 00:00:00+00:00,NVDA faces regulatory scrutiny over data usage,NVDA,-0.6271000865427817
2020-04-05 00:00:00+00:00,META AI technology shows promising results,META,-0.03707090292447961
2020-04-06 00:00:00+00:00,GOOGL invests $5B in semiconductors development,GOOGL,0.06664444148358514
2020-04-07 00:00:00+00:00,NVDA stock up on product launch,NVDA,0.22739454074873008
2020-04-07 00:00:00+00:00,AMZN invests $7B in semiconductors development,AMZN,0.055903322309095504
2020-04-08 00:00:00+00:00,INTC announces strategic partnership with major technology company,INTC,0.05881954693127353
2020-04-08 00:00:00+00:00,GOOGL stock drops on earnings beat,GOOGL,-0.05229684218374721
2020-04-08 00:00:00+00:00,AMD reports strong quarterly earnings,AMD,0.14863101567987635
2020-04-08 00:00:00+00:00,TSLA announces 4 stock buyback program,TSLA,0.16378938972894344
2020-04-10 00:00:00+00:00,INTC cloud services see 40% growth,INTC,0.23500653331271362
2020-04-10 00:00:00+00:00,AMZN unveils breakthrough in semiconductors,AMZN,0.14432782133336197
2020-04-10 00:00:00+00:00,QCOM stock drops on partnership news,QCOM,-0.17671477920895012
2020-04-10 00:00:00+00:00,MSFT reports weak quarterly earnings,MSFT,-0.3689093134338941
2020-04-10 00:00:00+00:00,NVDA reports weak quarterly earnings,NVDA,-0.16106593352803672
2020-04-11 00:00:00+00:00,TSLA announces positive guidance for next quarter,TSLA,0.2225788223087602
2020-04-12 00:00:00+00:00,GOOGL reports strong quarterly earnings,GOOGL,0.26629851963658624
2020-04-12 00:00:00+00:00,MSFT announces 5 stock buyback program,MSFT,0.25162478516219483
2020-04-12 00:00:00+00:00,AMZN beats/misses analyst expectations for Q4,AMZN,-0.010391542257031094
2020-04-12 00:00:00+00:00,NVDA revenue falls 29% year-over-year,NVDA,-0.21357324136351077
2020-04-12 00:00:00+00:00,INTC launches new chip targeting enterprise,INTC,0.08354686470752229
2020-04-12 00:00:00+00:00,MSFT announces strategic partnership with major technology company,MSFT,-0.027240038194200553
2020-04-13 00:00:00+00:00,AAPL revenue rises 7% year-over-year,AAPL,0.2677323361577775
2020-04-13 00:00:00+00:00,AMZN faces regulatory scrutiny over market dominance,AMZN,-0.7756745030635122
2020-04-14 00:00:00+00:00,NVDA launches new Surface targeting automotive,NVDA,0.0738975331536556
2020-04-14 00:00:00+00:00,AMZN unveils breakthrough in autonomous vehicles,AMZN,0.16808280237046203
2020-04-15 00:00:00+00:00,AAPL launches new platform targeting enterprise,AAPL,-0.0351257655245842
2020-04-15 00:00:00+00:00,AAPL cloud services see 46% growth,AAPL,0.2707148076328569
2020-04-15 00:00:00+00:00,META faces regulatory scrutiny over data usage,META,-0.6944755776728893
2020-04-16 00:00:00+00:00,AAPL revenue drops 25% year-over-year,AAPL,-0.2204603473573705
2020-04-16 00:00:00+00:00,NVDA revenue up 7% year-over-year,NVDA,0.15480249054800377
2020-04-16 00:00:00+00:00,NVDA faces regulatory scrutiny over privacy practices,NVDA,-0.5888599302303269
2020-04-17 00:00:00+00:00,META cloud services see 21% growth,META,0.17931870077759227
2020-04-17 00:00:00+00:00,AMZN invests $3B in AI development,AMZN,-0.010278908665890096
2020-04-18 00:00:00+00:00,GOOGL announces strategic partnership with major technology company,GOOGL,0.0502534752406269
2020-04-18 00:00:00+00:00,AMD announces strategic partnership with major technology company,AMD,0.05405225562081847
2020-04-18 00:00:00+00:00,INTC beats/misses analyst expectations for Q2,INTC,0.07779137916979302
2020-04-18 00:00:00+00:00,AAPL AI technology shows promising results,AAPL,-0.03677625123072051
2020-04-18 00:00:00+00:00,NVDA expands operations in Asian market,NVDA,0.06002202980385993
2020-04-19 00:00:00+00:00,Analysts initiate coverage on AAPL with hold rating,AAPL,0.03530185414669543
2020-04-19 00:00:00+00:00,META expands operations in European market,META,0.03714457094588283
2020-04-20 00:00:00+00:00,NVDA cloud services see 21% growth,NVDA,0.370076844694574
2020-04-20 00:00:00+00:00,AAPL beats/misses analyst expectations for Q4,AAPL,-0.005033934210368268
2020-04-22 00:00:00+00:00,TSLA cloud services see 40% growth,TSLA,0.12211800561332099
2020-04-22 00:00:00+00:00,META announces revised guidance for next quarter,META,0.05954742879941008
2020-04-23 00:00:00+00:00,MSFT expands operations in Asian market,MSFT,0.07736205821415576
2020-04-24 00:00:00+00:00,GOOGL stock rises on product launch,GOOGL,0.034096943787318895
2020-04-24 00:00:00+00:00,INTC invests $1B in AI development,INTC,0.05332676409669165
2020-04-24 00:00:00+00:00,META revenue falls 31% year-over-year,META,-0.04565519308232607
2020-04-25 00:00:00+00:00,Analysts downgrade META with outperform rating,META,0.004581558714027295
2020-04-25 00:00:00+00:00,Analysts downgrade META with outperform rating,META,-0.22587119057124516
2020-04-26 00:00:00+00:00,GOOGL reports strong quarterly earnings,GOOGL,0.16565065748227206
2020-04-27 00:00:00+00:00,NVDA AI technology shows promising results,NVDA,0.008634245087955766
2020-04-27 00:00:00+00:00,AMZN unveils breakthrough in AI,AMZN,0.282710195811148
2020-04-28 00:00:00+00:00,Analysts initiate coverage on TSLA with hold rating,TSLA,0.09498093129275417
2020-04-28 00:00:00+00:00,Analysts downgrade AMZN with buy rating,AMZN,-0.20951741425274611
2020-04-28 00:00:00+00:00,INTC invests $2B in semiconductors development,INTC,0.09289530020544626
2020-04-28 00:00:00+00:00,META revenue drops 18% year-over-year,META,-0.26448964120605767
2020-04-28 00:00:00+00:00,AMD launches new service targeting consumer,AMD,-0.015849495619459655
